log_q,log_p,log_y,share,log_hhsize,log_driver,log_hhr_age,total_wrkr,publictransit_d,cl5_smtown_d,cl5_suburban_d,cl5_secondcity_d,cl5_urban_d,popdensity_d2,popdensity_d3,popdensity_d4,popdensity_d5,popdensity_d6,popdensity_d7,popdensity_d8,state_fips,distance_oil1000
6.2372913,0.22973494,10.768485,0.01354878,1.0986123,0.6931472,3.8501475,1,0,0,0,1,0,0,0,0,0,0,0,0,48,0.9836069
7.038305,0.23056528,10.95954,0.024955278,1.0986123,0.6931472,3.1354942,1,0,0,0,1,0,0,0,0,0,1,0,0,48,0.9836069
7.745293,0.23060106,11.119883,0.04311051,1.0986123,0.6931472,3.3672957,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.305591,0.23048359,10.768485,0.039462265,1.3862944,0.6931472,3.6109178,1,0,1,0,0,0,1,0,0,0,0,0,0,48,0.9836069
7.4953847,0.23038067,11.695247,0.018883213,1.3862944,1.0986123,3.8066626,3,0,1,0,0,0,0,0,0,1,0,0,0,48,0.9836069
7.5115314,0.23041931,11.258033,0.029715622,1.0986123,0.6931472,3.4339871,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.347948,0.23048235,11.119883,0.028971212,1.3862944,0.6931472,3.5553482,2,0,0,1,0,0,0,0,0,1,0,0,0,48,0.9836069
6.839971,0.23039941,11.695247,0.009804865,1.3862944,0.6931472,4.0073333,2,0,1,0,0,0,0,1,0,0,0,0,0,48,0.9836069
7.125084,0.23039441,10.868568,0.029804666,1.3862944,0.6931472,3.4339871,2,0,1,0,0,0,1,0,0,0,0,0,0,48,0.9836069
7.145144,0.23046048,10.532096,0.04257485,1.609438,1.0986123,3.4339871,3,0,1,0,0,0,0,0,1,0,0,0,0,48,0.9836069
7.197901,0.2304603,10.868568,0.03205804,1.3862944,0.6931472,3.295837,1,0,0,0,1,0,0,0,0,0,1,0,0,48,0.9836069
5.646498,0.23013476,10.021271,0.015849179,1.609438,0.6931472,3.637586,1,0,0,0,0,1,0,0,0,0,1,0,0,48,0.9836069
5.9622736,0.23018798,10.388995,0.015047647,1.609438,0.6931472,3.4011974,1,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.8324046,0.23050612,11.695247,0.026454303,1.3862944,1.0986123,3.988984,1,0,1,0,0,0,0,0,1,0,0,0,0,48,0.9836069
7.2428665,0.23049077,11.042922,0.028168114,1.3862944,0.6931472,3.6635616,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.118998,0.23036657,11.407565,0.017280089,1.609438,1.0986123,3.7376697,1,0,1,0,0,0,0,0,0,1,0,0,0,48,0.9836069
5.8852334,0.23051491,9.433484,0.036234796,1.3862944,0.6931472,4.060443,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.1320357,0.23051067,10.95954,0.027405985,1.3862944,0.6931472,3.4011974,2,0,1,0,0,0,0,0,0,1,0,0,0,48,0.9836069
8.1009445,0.23064148,11.695247,0.034608312,1.3862944,0.6931472,3.8286414,2,0,1,0,0,0,0,0,0,1,0,0,0,48,0.9836069
7.4286723,0.2303642,11.695247,0.01766428,1.0986123,0.6931472,3.7841897,2,0,0,0,1,0,0,0,0,0,1,0,0,48,0.9836069
6.072923,0.23167014,11.407565,0.006078656,1.3862944,0.6931472,3.7841897,1,0,0,0,1,0,0,0,0,1,0,0,0,48,0.9836069
7.2173743,0.23046891,11.695247,0.014301316,1.0986123,0.6931472,3.4965076,1,0,0,1,0,0,0,0,1,0,0,0,0,48,0.9836069
6.0049524,0.22978525,10.221941,0.018551521,1.609438,0.6931472,3.6109178,2,0,0,0,0,1,0,0,0,0,0,1,0,48,0.9836069
7.154874,0.23018287,11.695247,0.013430995,1.609438,1.0986123,3.7841897,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.6244273,0.23037064,11.407565,0.028645273,1.3862944,1.3862944,3.8501475,3,0,1,0,0,0,0,0,0,0,0,0,0,48,0.9836069
7.5799723,0.23051085,9.769957,0.14093266,1.9459101,1.0986123,4.248495,1,0,0,1,0,0,0,0,0,1,0,0,0,48,0.9836069
7.7258644,0.23042385,11.119883,0.042273507,1.609438,1.3862944,3.7841897,3,0,0,1,0,0,0,0,0,1,0,0,0,48,0.9836069
5.2755103,0.22959708,10.657259,0.005786938,1.3862944,0.6931472,3.2580965,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
6.7570324,0.23022245,10.388995,0.03331524,1.3862944,0.6931472,4.304065,0,0,0,0,1,0,0,0,0,1,0,0,0,48,0.9836069
7.8021483,0.23060343,11.119883,0.045632683,1.0986123,0.6931472,3.6888795,1,0,1,0,0,0,1,0,0,0,0,0,0,48,0.9836069
7.2240205,0.23046456,11.695247,0.014396618,1.3862944,0.6931472,3.8286414,1,0,0,0,1,0,0,0,0,0,1,0,0,48,0.9836069
7.613729,0.23046437,11.695247,0.02125733,1.0986123,0.6931472,3.988984,2,0,0,0,0,1,0,0,0,0,1,0,0,48,0.9836069
8.090401,0.23066713,8.922658,0.54793966,1.3862944,0.6931472,3.871201,1,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.120693,0.23034148,10.221941,0.056647558,1.3862944,1.0986123,2.8903718,1,0,0,0,1,0,0,0,0,1,0,0,0,48,0.9836069
7.187034,0.23040406,10.95954,0.028952409,1.0986123,0.6931472,3.8066626,2,0,1,0,0,0,0,0,0,0,0,0,0,48,0.9836069
7.177085,0.23048075,11.695247,0.013736737,1.3862944,0.6931472,3.7841897,2,0,1,0,0,0,0,1,0,0,0,0,0,48,0.9836069
7.5829453,0.23054834,10.657259,0.058206078,1.3862944,0.6931472,3.7841897,2,0,0,0,1,0,0,0,0,1,0,0,0,48,0.9836069
7.567153,0.23036997,11.191341,0.033580184,1.0986123,0.6931472,3.7376697,2,0,0,1,0,0,0,0,0,1,0,0,0,48,0.9836069
7.6389103,0.23053366,11.695247,0.021800917,1.3862944,0.6931472,3.5263605,2,0,1,0,0,0,0,0,0,1,0,0,0,48,0.9836069
7.584032,0.23039326,11.695247,0.020633861,1.0986123,0.6931472,3.637586,1,0,0,1,0,0,0,0,0,1,0,0,0,48,0.9836069
7.5107007,0.2306216,10.768485,0.048452914,1.3862944,0.6931472,3.4011974,2,0,0,0,1,0,0,0,0,1,0,0,0,48,0.9836069
8.039238,0.23061924,11.119883,0.057842813,1.0986123,0.6931472,3.583519,2,0,1,0,0,0,0,0,1,0,0,0,0,48,0.9836069
7.501714,0.23045556,11.258033,0.029426387,1.3862944,0.6931472,3.5553482,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.407523,0.2305543,10.768485,0.043699976,1.3862944,1.0986123,4.0253515,1,0,1,0,0,0,0,0,1,0,0,0,0,48,0.9836069
7.178638,0.23048103,10.532096,0.0440259,1.3862944,1.0986123,3.7841897,2,0,0,0,0,1,0,0,0,0,1,0,0,48,0.9836069
7.3661537,0.23046796,10.021271,0.08850918,1.0986123,0.6931472,3.7841897,1,0,0,0,1,0,0,0,0,0,1,0,0,48,0.9836069
7.5509043,0.23055477,10.388995,0.073715925,1.3862944,0.6931472,3.465736,2,0,1,0,0,0,1,0,0,0,0,0,0,48,0.9836069
7.4356446,0.23034129,11.407565,0.023716625,1.0986123,0.6931472,3.5553482,2,0,0,0,1,0,0,0,0,0,1,0,0,48,0.9836069
7.327485,0.23066609,10.532096,0.051101323,1.3862944,1.0986123,3.988984,1,0,0,1,0,0,0,0,0,0,0,1,0,48,0.9836069
7.5,0.23047554,11.695247,0.018972374,1.0986123,0.6931472,3.6109178,2,0,1,0,0,0,1,0,0,0,0,0,0,48,0.9836069
7.1924977,0.23029953,11.042922,0.026779337,1.0986123,0.6931472,3.8066626,2,0,1,0,0,0,0,0,0,1,0,0,0,48,0.9836069
6.7913847,0.23026042,11.695247,0.009338571,1.0986123,0.6931472,3.713572,1,0,0,1,0,0,0,0,1,0,0,0,0,48,0.9836069
7.428824,0.23055997,10.868568,0.040389534,1.0986123,0.6931472,3.5553482,1,0,1,0,0,0,1,0,0,0,0,0,0,48,0.9836069
7.2784705,0.23053357,11.695247,0.015203297,1.3862944,1.3862944,3.9512436,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.320451,0.23043236,11.695247,0.015853517,1.0986123,0.6931472,3.7841897,2,0,0,0,1,0,0,0,0,0,1,0,0,48,0.9836069
7.8758907,0.23038095,11.119883,0.049114008,1.0986123,0.6931472,3.4011974,2,0,0,1,0,0,0,0,0,1,0,0,0,48,0.9836069
7.303539,0.23030199,11.695247,0.015585622,1.609438,0.6931472,3.637586,2,0,0,1,0,0,0,0,0,1,0,0,0,48,0.9836069
7.489002,0.23055573,11.407565,0.025021823,1.3862944,0.6931472,3.4339871,2,0,0,1,0,0,0,0,0,1,0,0,0,48,0.9836069
5.6112733,0.23009385,10.532096,0.009179993,1.0986123,0.6931472,3.4339871,2,0,0,0,1,0,0,0,0,0,0,1,0,48,0.9836069
7.111394,0.23035596,11.258033,0.019914977,1.3862944,0.6931472,3.8066626,2,0,0,0,1,0,0,0,0,0,1,0,0,48,0.9836069
6.593906,0.23038115,11.695247,0.007666004,1.3862944,0.6931472,3.8066626,1,0,1,0,0,0,1,0,0,0,0,0,0,48,0.9836069
7.097111,0.23041627,10.221941,0.055331457,1.3862944,0.6931472,3.6109178,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
8.432265,0.2306909,11.042922,0.092553735,1.3862944,0.6931472,3.465736,2,0,1,0,0,0,0,0,0,0,1,0,0,48,0.9836069
7.663465,0.23040596,10.532096,0.071488045,1.609438,1.3862944,3.8286414,3,0,1,0,0,0,0,0,0,1,0,0,0,48,0.9836069
7.286656,0.23043445,11.191341,0.025368389,1.7917595,0.6931472,3.295837,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
6.6429615,0.23047942,10.657259,0.022735711,1.0986123,0,4.060443,1,0,0,1,0,0,0,0,1,0,0,0,0,48,0.9836069
6.715989,0.23050556,11.407565,0.011549995,1.0986123,0.6931472,3.9512436,1,0,1,0,0,0,0,1,0,0,0,0,0,48,0.9836069
7.602013,0.23049693,11.695247,0.02101042,1.3862944,0.6931472,3.7841897,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.0211687,0.23040889,11.695247,0.011752731,1.0986123,0.6931472,3.7376697,2,0,0,0,1,0,0,0,0,0,1,0,0,48,0.9836069
7.8857102,0.23052713,11.407565,0.037204422,1.3862944,0.6931472,3.871201,2,0,1,0,0,0,1,0,0,0,0,0,0,48,0.9836069
6.3297725,0.22984938,9.769957,0.04034313,1.0986123,0.6931472,3.295837,2,0,0,0,1,0,0,0,0,1,0,0,0,48,0.9836069
7.3715525,0.23052883,10.95954,0.034823634,1.3862944,0.6931472,3.295837,2,0,0,0,1,0,0,0,0,1,0,0,0,48,0.9836069
6.6373253,0.23029338,11.695247,0.008005484,1.0986123,0.6931472,3.871201,1,0,0,0,0,1,0,0,0,0,1,0,0,48,0.9836069
6.299157,0.23051293,10.657259,0.016121695,1.609438,0.6931472,3.4965076,1,0,0,1,0,0,0,0,0,0,0,0,0,48,0.9836069
8.456796,0.2305331,11.695247,0.049394388,1.3862944,1.0986123,3.8066626,3,0,1,0,0,0,1,0,0,0,0,0,0,48,0.9836069
6.93431,0.23001997,11.695247,0.010770794,1.3862944,1.0986123,3.637586,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
8.249822,0.23054653,9.769957,0.27538428,1.609438,1.0986123,3.295837,3,0,1,0,0,0,0,0,0,0,1,0,0,48,0.9836069
7.5509744,0.23047175,11.191341,0.033044644,1.3862944,1.0986123,3.7612002,1,0,1,0,0,0,1,0,0,0,0,0,0,48,0.9836069
6.9480443,0.23021714,11.258033,0.016911322,1.7917595,1.0986123,3.8501475,1,0,0,0,1,0,0,0,0,0,1,0,0,48,0.9836069
6.5807962,0.23018467,11.695247,0.007564674,1.3862944,0.6931472,3.6635616,1,0,0,0,1,0,0,0,0,0,1,0,0,48,0.9836069
7.373735,0.23046522,11.407565,0.022295628,1.3862944,1.0986123,3.7841897,2,0,1,0,0,0,0,0,1,0,0,0,0,48,0.9836069
7.1853857,0.23037916,11.695247,0.013849831,1.3862944,0.6931472,3.7841897,1,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.690335,0.2304105,11.695247,0.02294852,1.3862944,1.3862944,3.713572,1,0,1,0,0,0,0,0,0,0,0,0,0,48,0.9836069
7.4425874,0.23035975,10.95954,0.037380986,1.3862944,0.6931472,3.4339871,2,0,1,0,0,0,0,0,1,0,0,0,0,48,0.9836069
7.1185436,0.23041722,11.258033,0.020059101,1.0986123,0.6931472,3.4011974,2,0,0,1,0,0,0,1,0,0,0,0,0,48,0.9836069
7.191579,0.23032206,10.768485,0.035204407,1.609438,0.6931472,3.6635616,1,0,1,0,0,0,1,0,0,0,0,0,0,48,0.9836069
7.552022,0.2303875,11.695247,0.019983713,1.609438,0.6931472,3.7376697,1,0,0,1,0,0,0,1,0,0,0,0,0,48,0.9836069
7.5280514,0.23044817,11.695247,0.019511571,1.3862944,1.0986123,3.7841897,3,0,0,1,0,0,0,0,0,1,0,0,0,48,0.9836069
7.9934845,0.23059681,11.695247,0.031080777,1.0986123,0.6931472,3.5553482,2,0,0,1,0,0,0,1,0,0,0,0,0,48,0.9836069
7.5677304,0.23055932,11.258033,0.031437833,1.3862944,0.6931472,3.583519,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
6.5801325,0.2301966,11.407565,0.010079659,1.3862944,0.6931472,3.7376697,1,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
6.901891,0.2303856,11.407565,0.013908043,1.3862944,0.6931472,3.7376697,2,0,0,0,1,0,0,0,0,1,0,0,0,48,0.9836069
7.4140563,0.23053007,10.768485,0.04398534,1.0986123,0.6931472,3.583519,2,0,0,0,1,0,0,0,0,0,1,0,0,48,0.9836069
8.227836,0.23064584,10.868568,0.08980745,1.0986123,0.6931472,3.637586,2,0,0,0,0,1,0,0,0,0,1,0,0,48,0.9836069
7.4690123,0.23042925,11.119883,0.032698005,1.609438,1.3862944,3.8501475,2,0,0,1,0,0,0,0,1,0,0,0,0,48,0.9836069
7.015556,0.23037197,11.695247,0.011686522,1.0986123,0.6931472,3.295837,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.248826,0.23048463,10.532096,0.047227196,1.0986123,0.6931472,3.218876,2,0,1,0,0,0,0,0,1,0,0,0,0,48,0.9836069
7.2589607,0.23039402,10.221941,0.0650508,1.609438,1.0986123,3.7612002,2,0,1,0,0,0,0,1,0,0,0,0,0,48,0.9836069
7.378384,0.23053072,11.407565,0.022400988,1.3862944,0.6931472,3.5553482,1,0,0,1,0,0,0,1,0,0,0,0,0,48,0.9836069
6.4432893,0.23016326,11.258033,0.010208032,1.0986123,0.6931472,3.8286414,1,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.5405073,0.2305312,11.407565,0.026343696,1.3862944,0.6931472,3.5553482,2,0,0,1,0,0,0,1,0,0,0,0,0,48,0.9836069
8.033932,0.23063335,10.532096,0.10356759,1.609438,0.6931472,3.8918202,1,0,1,0,0,0,0,0,1,0,0,0,0,48,0.9836069
7.6831384,0.23057854,11.407565,0.030383727,1.0986123,0.6931472,3.6109178,2,0,0,1,0,0,0,0,0,1,0,0,0,48,0.9836069
6.8317976,0.23039941,11.407565,0.012966734,1.3862944,0.6931472,3.5553482,2,0,0,1,0,0,0,0,1,0,0,0,0,48,0.9836069
7.3703036,0.23031127,11.258033,0.025799036,1.3862944,0.6931472,3.6109178,2,0,1,0,0,0,0,0,0,1,0,0,0,48,0.9836069
6.957751,0.23042479,10.768485,0.02786708,1.609438,1.0986123,3.583519,2,0,1,0,0,0,0,1,0,0,0,0,0,48,0.9836069
7.0806746,0.23040737,10.95954,0.02603123,1.0986123,0.6931472,3.5263605,2,0,1,0,0,0,0,0,0,1,0,0,0,48,0.9836069
7.8081255,0.23057815,11.695247,0.025821617,1.0986123,0.6931472,3.8918202,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.3399744,0.23053981,10.657259,0.0456503,1.3862944,0.6931472,3.465736,2,0,1,0,0,0,1,0,0,0,0,0,0,48,0.9836069
7.432995,0.23058905,11.695247,0.017744798,1.3862944,0.6931472,3.6109178,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
4.8765135,0.22915713,9.769957,0.009425978,1.609438,0.6931472,3.4965076,1,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.6820426,0.2306006,10.532096,0.07284269,1.0986123,0.6931472,3.8501475,2,0,1,0,0,0,0,0,1,0,0,0,0,48,0.9836069
7.804208,0.23055004,11.407565,0.034293234,1.3862944,0.6931472,3.465736,1,0,0,0,1,0,0,0,0,0,1,0,0,48,0.9836069
6.811246,0.22977208,11.407565,0.012695001,1.3862944,1.3862944,3.7376697,3,0,0,1,0,0,0,0,0,1,0,0,0,48,0.9836069
7.969875,0.23064886,11.191341,0.05024631,0.6931472,0.6931472,3.4339871,2,0,1,0,0,0,0,0,0,1,0,0,0,48,0.9836069
7.7420673,0.23048405,11.258033,0.037422556,1.3862944,1.0986123,4.0430512,2,0,1,0,0,0,0,1,0,0,0,0,0,48,0.9836069
7.349273,0.2305454,10.532096,0.05222063,1.609438,0.6931472,3.4011974,1,0,0,0,1,0,0,0,0,1,0,0,0,48,0.9836069
7.140107,0.23041826,10.657259,0.03737572,1.0986123,0.6931472,3.8918202,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
6.804798,0.22994089,10.388995,0.034935337,1.3862944,0.6931472,3.4339871,1,0,0,0,1,0,0,0,0,0,1,0,0,48,0.9836069
7.047271,0.23018959,11.258033,0.018674938,1.609438,1.0986123,3.9512436,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
6.888278,0.2302321,10.868568,0.023516374,1.0986123,0.6931472,4.189655,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
6.5127907,0.2301682,11.258033,0.010942792,1.3862944,1.0986123,3.912023,3,0,1,0,0,0,1,0,0,0,0,0,0,48,0.9836069
5.754223,0.23034716,10.657259,0.0093471,1.0986123,0.6931472,3.218876,1,0,1,0,0,0,0,0,1,0,0,0,0,48,0.9836069
4.183687,0.23200226,9.769957,0.004727936,1.3862944,1.0986123,3.1780539,3,0,1,0,0,0,1,0,0,0,0,0,0,48,0.9836069
6.7867103,0.23032585,11.407565,0.012394176,1.3862944,0.6931472,3.7376697,1,0,0,0,1,0,0,1,0,0,0,0,0,48,0.9836069
7.1167264,0.23038673,10.868568,0.02955639,1.0986123,0.6931472,3.6888795,1,0,0,0,0,1,0,0,0,0,1,0,0,48,0.9836069
7.855202,0.230613,10.768485,0.068380356,1.0986123,0.6931472,3.9318256,1,0,0,1,0,0,0,0,0,1,0,0,0,48,0.9836069
6.45972,0.23001647,11.258033,0.010375616,1.0986123,0.6931472,3.465736,2,0,0,1,0,0,0,0,0,1,0,0,0,48,0.9836069
7.8896985,0.23053253,11.119883,0.049804404,1.609438,0.6931472,3.7376697,2,0,0,1,0,0,0,0,0,1,0,0,0,48,0.9836069
7.646281,0.23056263,11.407565,0.029283782,1.3862944,0.6931472,3.7376697,2,0,0,0,1,0,0,0,1,0,0,0,0,48,0.9836069
7.716703,0.23037319,10.021271,0.12565762,1.609438,1.3862944,3.871201,5,0,1,0,0,0,0,0,0,0,0,0,0,48,0.9836069
7.226359,0.23034498,11.695247,0.014428595,1.7917595,1.3862944,3.0445225,4,0,0,0,1,0,0,0,0,0,0,1,0,48,0.9836069
7.323733,0.23037414,11.695247,0.015904712,1.3862944,0.6931472,4.060443,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.0608473,0.23041259,11.695247,0.012228487,1.3862944,0.6931472,3.6888795,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.562306,0.23044647,11.695247,0.020191476,1.0986123,0.6931472,3.4011974,2,0,0,1,0,0,0,0,0,1,0,0,0,48,0.9836069
6.602069,0.22995831,11.258033,0.011962169,1.0986123,0.6931472,3.6635616,2,0,0,0,1,0,0,0,0,0,1,0,0,48,0.9836069
7.8234515,0.23059984,11.695247,0.026220974,1.3862944,0.6931472,3.6888795,3,0,0,1,0,0,0,0,1,0,0,0,0,48,0.9836069
6.6880884,0.23031232,10.221941,0.0367528,1.3862944,0.6931472,3.218876,2,0,1,0,0,0,0,0,0,0,1,0,0,48,0.9836069
7.820085,0.23056339,11.407565,0.034842525,1.0986123,0.6931472,3.7612002,2,0,0,1,0,0,0,0,0,1,0,0,0,48,0.9836069
7.790926,0.23049551,11.695247,0.025379198,1.3862944,0.6931472,3.912023,2,0,0,0,1,0,0,0,0,0,1,0,0,48,0.9836069
5.8304396,0.22989722,10.532096,0.011427194,2.1972246,0.6931472,3.4965076,1,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.765511,0.2305295,11.191341,0.04095419,1.609438,0.6931472,3.7612002,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.422349,0.23049097,11.407565,0.023406891,1.3862944,0.6931472,3.4965076,2,0,0,1,0,0,0,0,0,0,1,0,0,48,0.9836069
7.605037,0.23047411,10.95954,0.043979622,1.0986123,0.6931472,3.4339871,2,0,0,0,1,0,0,0,0,0,1,0,0,48,0.9836069
6.7980075,0.23035681,10.768485,0.023751236,1.609438,0.6931472,3.6888795,2,0,1,0,0,0,1,0,0,0,0,0,0,48,0.9836069
7.583921,0.33034924,11.695247,0.02280041,1.3862944,0.6931472,3.8066626,2,0,0,0,0,1,0,0,0,0,1,0,0,49,2.318689
6.995254,0.33037803,10.95954,0.026412763,1.0986123,0.6931472,3.465736,2,0,1,0,0,0,0,0,0,1,0,0,0,49,2.318689
8.00718,0.33032694,11.695247,0.034813855,1.9459101,1.609438,3.9318256,4,0,0,1,0,0,0,0,0,0,1,0,0,49,2.318689
7.2607155,0.33015174,10.95954,0.034435306,1.609438,0.6931472,3.583519,2,0,0,0,1,0,0,0,1,0,0,0,0,49,2.318689
6.5961523,0.3302003,11.119883,0.015092906,2.0794415,1.609438,3.8918202,5,0,0,0,1,0,0,0,0,0,1,0,0,49,2.318689
6.817388,0.33024865,10.95954,0.022106057,1.3862944,0.6931472,3.3322046,2,0,0,1,0,0,0,0,0,0,1,0,0,49,2.318689
5.7823453,0.32976195,10.388995,0.013885804,1.3862944,0.6931472,3.218876,2,0,1,0,0,0,0,0,0,1,0,0,0,49,2.318689
6.2320685,0.33026314,10.388995,0.021782171,1.3862944,0.6931472,3.3672957,1,0,0,1,0,0,0,0,0,1,0,0,0,49,2.318689
5.828749,0.32994854,10.221941,0.017193163,1.3862944,0.6931472,3.2580965,1,0,0,1,0,0,0,0,1,0,0,0,0,49,2.318689
7.4087734,0.33016047,11.695247,0.019133529,1.7917595,0.6931472,3.637586,2,0,0,0,1,0,0,0,0,0,1,0,0,49,2.318689
7.0053,0.33040243,8.922658,0.20454733,1.7917595,0.6931472,3.5553482,1,0,1,0,0,0,0,0,0,0,1,0,0,49,2.318689
7.4383564,0.3303942,10.657259,0.05565915,1.3862944,0.6931472,3.2580965,1,0,1,0,0,0,0,0,0,0,0,0,0,49,2.318689
7.325362,0.33041888,10.532096,0.056341987,1.609438,0,3.465736,2,0,0,0,1,0,0,0,0,0,1,0,0,49,2.318689
6.6047764,0.33012277,10.021271,0.045667358,1.3862944,0.6931472,3.3322046,2,0,0,0,0,1,0,0,0,0,1,0,0,49,2.318689
7.2079716,0.33047807,11.695247,0.015657624,1.0986123,0.6931472,3.1780539,1,0,0,0,1,0,0,0,0,1,0,0,0,49,2.318689
6.2511954,0.3303041,10.95954,0.012549921,1.0986123,0.6931472,3.0910425,1,0,1,0,0,0,0,0,0,0,0,0,0,49,2.318689
7.707476,0.33031204,10.221941,0.11257301,1.3862944,0.6931472,3.3672957,1,0,0,0,0,1,0,0,0,0,1,0,0,49,2.318689
6.7214665,0.33017144,9.769957,0.06598564,1.7917595,1.0986123,2.944439,3,0,0,0,1,0,0,0,0,0,1,0,0,49,2.318689
7.3124714,0.33028644,10.768485,0.043904986,1.0986123,0.6931472,3.8501475,2,0,0,0,1,0,0,0,0,0,1,0,0,49,2.318689
7.274399,0.33009106,11.695247,0.016726563,1.3862944,0.6931472,3.4339871,2,0,0,0,1,0,0,0,0,1,0,0,0,49,2.318689
7.3144765,0.33035806,11.042922,0.03343716,1.609438,0.6931472,3.583519,2,0,0,1,0,0,0,0,1,0,0,0,0,49,2.318689
6.949491,0.3302231,11.258033,0.018717077,1.609438,0.6931472,3.3672957,2,0,0,1,0,0,0,0,0,0,1,0,0,49,2.318689
7.9937053,0.3303236,11.695247,0.034347776,1.3862944,1.0986123,3.8501475,3,0,1,0,0,0,0,0,0,1,0,0,0,49,2.318689
6.6987925,0.33028376,10.221941,0.041054077,1.0986123,0.6931472,3.0910425,1,0,0,0,1,0,1,0,0,0,0,0,0,49,2.318689
6.886678,0.33020228,11.258033,0.017577201,1.0986123,0.6931472,3.465736,2,0,0,1,0,0,0,0,0,0,1,0,0,49,2.318689
6.879727,0.33025712,10.868568,0.025768964,1.0986123,0.6931472,3.465736,2,0,1,0,0,0,0,0,0,0,0,0,0,49,2.318689
6.853744,0.33000863,11.119883,0.019523622,1.609438,1.0986123,2.8903718,3,0,0,0,0,1,0,0,0,0,1,0,0,49,2.318689
6.457119,0.33004326,11.695247,0.007386622,1.609438,0.6931472,3.912023,1,0,0,1,0,0,0,0,1,0,0,0,0,49,2.318689
6.8311477,0.33037296,10.768485,0.027134094,1.609438,0.6931472,3.5553482,2,0,0,0,1,0,0,0,0,0,1,0,0,49,2.318689
6.5559173,0.33032772,10.868568,0.018642277,1.3862944,0.6931472,3.713572,1,0,0,0,1,0,0,0,1,0,0,0,0,49,2.318689
7.462628,0.33033586,10.768485,0.05102084,1.609438,0.6931472,3.4965076,2,0,0,1,0,0,0,0,0,0,1,0,0,49,2.318689
7.2097344,0.33017212,11.695247,0.015680453,1.3862944,1.0986123,3.8066626,4,0,0,0,1,0,0,0,1,0,0,0,0,49,2.318689
7.1780415,0.33028883,10.868568,0.034726992,2.0794415,1.0986123,3.7376697,4,0,0,0,0,1,0,0,0,0,1,0,0,49,2.318689
6.782543,0.3300471,11.191341,0.016928587,1.3862944,0.6931472,3.7841897,1,0,0,1,0,0,0,0,1,0,0,0,0,49,2.318689
6.760652,0.3301913,10.221941,0.04366983,1.3862944,0.6931472,3.218876,1,0,0,0,1,0,0,0,0,0,1,0,0,49,2.318689
5.9832244,0.33017418,9.769957,0.031538144,1.9459101,1.0986123,3.6888795,2,0,0,1,0,0,0,0,0,0,1,0,0,49,2.318689
6.7416024,0.32992446,11.119883,0.017451042,1.3862944,1.0986123,4.2195077,1,0,0,0,1,0,0,0,0,1,0,0,0,49,2.318689
6.874942,0.33015543,10.95954,0.023413489,1.0986123,0.6931472,3.1780539,2,0,0,0,0,1,0,0,0,0,1,0,0,49,2.318689
6.944922,0.33003604,10.768485,0.030393492,1.0986123,0.6931472,3.871201,1,0,0,1,0,0,0,0,0,1,0,0,0,49,2.318689
6.0533895,0.330029,10.221941,0.021525377,1.0986123,0.6931472,3.871201,1,0,0,1,0,0,0,0,0,0,1,0,0,49,2.318689
6.894667,0.330247,10.768485,0.028909912,1.3862944,0.6931472,3.218876,2,0,0,1,0,0,0,0,0,0,1,0,0,49,2.318689
7.280945,0.3301808,10.532096,0.053881355,2.0794415,1.3862944,3.713572,2,0,0,1,0,0,0,0,0,0,1,0,0,49,2.318689
